Ariana (beer)	['Ariana (beer)', 'Ariana beer']
Arion Bank	['Arion Bank', 'N\xc3\xbdja Kaup\xc3\xbeing', 'Arionbanki', 'Arion banki']
Arithmetic shift	['Arithmetic shift', 'Arithmetic left shift', 'Arithmetic right shift']
Arjo Wiggins	['Arjo Wiggins', 'Wiggins Teape']
Arlington County Police Department	['Arlington County Police Department', 'Arlington County Police Department (Virginia)']
Armada Asset Management	['Armada Asset Management', 'Armada Asset Management, LLC']
Armand Nicolet	['Armand Nicolet', 'Armand nicolet']
Armet Davis Newlove Architects	['Armet Davis Newlove Architects', 'Armet and Davis', 'Armet & Davis']
Armor Games	['Armor Games', 'Games Of Gondor', 'Armorgames', 'Armorgames.com', 'ArmorGames', 'Games of Gondor']
Armored Trunk Manufacturing Company	['Armored Trunk Manufacturing Company', 'Armored luggage', 'Innerspace Cases', 'Louis Kaye', 'Louis kaye', 'The armored Group']
Arms Corporation	['Arms Corporation', 'ARMS Corporation', 'ARMS (studio)']
ARMZ Uranium Holding	['ARMZ Uranium Holding', 'AtomRedMetZoloto', 'Atomredmetzoloto', 'ARMZ', 'ARMZ Uranium Holding Co.']
Arnold Clark Vehicle Management	['Arnold Clark Vehicle Management', 'ACVM']
Aroma Café	['Aroma Caf\xc3\xa9', 'Aroma Cafe']
Aroma Espresso Bar	['Aroma Espresso Bar', 'Marrone Rosso', 'Marrone rosso', 'Aroma Espresso', '\xd7\x90\xd7\xa8\xd7\x95\xd7\x9e\xd7\x94', '\xd7\x90\xd7\xa8\xd7\x95\xd7\x9e\xd7\x94 \xd7\x90\xd7\xa1\xd7\xa4\xd7\xa8\xd7\xa1\xd7\x95 \xd7\x91\xd7\xa8', 'Aroma (Israel)', 'Aroma Israel', 'Aroma coffee', 'Aroma in Israel']
ArrayFire	['ArrayFire', 'AccelerEyes']
Arriva Buses Wales	['Arriva Buses Wales', 'Arriva Cymru', 'Crosville Cymru']
Arrow (motorcycle part manufacturer)	['Arrow (motorcycle part manufacturer)', 'Arrow special parts']
ARTech Consultores SRL	['ARTech Consultores SRL', 'Artech Consultores, Ltd.']
Artech Digital Entertainment	['Artech Digital Entertainment', 'Artech Studios', 'Brian Wanamaker', 'Artech Entertainment, Ltd.', 'Artech Digital Entertainments, Inc.']
Artech House	['Artech House', 'Artech House Publishers']
Arthur Allen (Labour politician)	['Arthur Allen (Labour politician)', 'Arthur Cecil Allen']
Arthur Andersen	['Arthur Andersen', 'Arthur Andersen & Co.', 'Arthur Andersen LLP']
Arthur Treacher's	["Arthur Treacher's", "Arthur Treacher's Fish & Chips", 'Arthur treachers']
ArticlesBase	['ArticlesBase', 'Articlesbase.com']
Aruba Networks	['Aruba Networks', 'Aruba Networks, Inc.']
Ascendos Rail Leasing	['Ascendos Rail Leasing', 'CB Rail', 'CBRail', 'CBrail']
Ascom (company)	['Ascom (company)', 'Ascom Wireless Solutions']
Ashland Bus System	['Ashland Bus System', 'Ashland Bus Service', 'City of Ashland Bus Service']
Ashot Ashkelon	['Ashot Ashkelon', 'Ashot ashkelon']
Asobo Studio	['Asobo Studio', 'Asobo Studios', 'Asobo studios']
Aspall Cider	['Aspall Cider', 'Aspall (beverage)']
Aspen Pharmacare	['Aspen Pharmacare', 'Aspen Holdings', 'Aspen Pharma', 'Aspen Pharmacare Holdings Limited']
Aspen Skiing Company	['Aspen Skiing Company', 'Aspen Skiing Corporation']
Asplundh Tree Expert Company	['Asplundh Tree Expert Company', 'Asplundh Tree Expert Co', 'Asplundh']
ASRock	['ASRock', 'Future CPU Port', 'Asrock']
ASSEDIC	['ASSEDIC', 'Assedic', 'Ass\xc3\xa9dic']
Associated British Picture Corporation	['Associated British Picture Corporation', 'Warner-Path\xc3\xa9 Distributors', 'British International Pictures', 'Associated British-Path\xc3\xa9', 'Wardour Films', 'Warner-Pathe', 'Warner-Pathe Distribution', 'Warner-Pathe Distributors', 'Warner-Path\xc3\xa9', 'Warner-Path\xc3\xa9 Distribution', 'Warner Pathe', 'Warner Pathe Distribution', 'Warner Path\xc3\xa9 Distribution', 'Associated British Pictures Corporation', 'Associated British', 'Associated British Path\xc3\xa9', 'Associated British Pictures']
Association française pour le nommage Internet en coopération	['Association fran\xc3\xa7aise pour le nommage Internet en coop\xc3\xa9ration', 'AFNIC', 'Association Fran\xc3\xa7aise pour le Nommage Internet en Coop\xc3\xa9ration', 'Association fran\xc3\xa7aise pour le nommage Internet en coop\xc3\xa9rationAFNIC', 'Association francaise pour le nommage Internet en cooperation']
Aston Martin VH platform	['Aston Martin VH platform', 'Ford vh platform', 'Ford VH platform']
Astra (company)	['Astra (company)', 'Astra SpA', 'Astra S.p.A.']
Astrakhanenergo	['Astrakhanenergo', "Astrakhan'energo"]
Astronautic Technology Sdn Bhd	['Astronautic Technology Sdn Bhd', 'Astronautic Technology (M) Sdn. Bhd.', 'Astronautic technology sdn bhd']
AT Internet	['AT Internet', 'AT Internet XITI Analyzer II', 'ATINTERNET', 'A T Internet', 'A t internet', 'Applied Technologies internet']
Athens Airways	['Athens Airways', 'Athens (airline)']
Athens-Macedonian News Agency	['Athens-Macedonian News Agency', 'ANA-MPA S.A.', 'Athens News Agency-Macedonian Press Agency', 'ANA-MPA']
Atomics International	['Atomics International', 'Atomic Energy Research Department']
Audi Performance and Racing	['Audi Performance and Racing', 'Audi performance and racing']
Audio Advice, Inc.	['Audio Advice, Inc.', 'Audio Advice', 'Audio advice']
AudioCodes	['AudioCodes', 'Audiocodes', 'AudioCodes Ltd.']
Audyssey Laboratories	['Audyssey Laboratories', 'Audyssey']
Augusta County Sheriff's Office	["Augusta County Sheriff's Office", 'Augusta County Sheriff\xe2\x80\x99s Office', 'Augusta County Sheriff\xe2\x80\x99s Office (Virginia)']
Aunt Bessie's	["Aunt Bessie's", 'Tryton Foods Ltd', 'Aunt Bessie']
Aurubis	['Aurubis', 'Norddeutsche Affinerie', 'Aurubis AG']
Ausenco	['Ausenco', 'Ausenco Vector', 'Vector engineering', 'Vector Engineering', 'Ausenco Limited', 'Ausenco Minerals']
Auster	['Auster', 'Auster Aircraft', 'Auster Aircraft Limited']
Austria Wirtschaftsservice Gesellschaft	['Austria Wirtschaftsservice Gesellschaft', 'Austria Wirtschaftsservice']
AutoTrader.com	['AutoTrader.com', 'Autotrader.com']
Avenue Capital Group	['Avenue Capital Group', 'Avenue Asia', 'Avenue Capital', 'Avenue Capitol Group', 'Avenue Special Situations', 'Avenue Capital Management']
AviaBellanca Aircraft	['AviaBellanca Aircraft', 'Bellanca Aircraft', 'Bellanca 17-20', 'Bellanca Aircraft Corporation of America', 'Bellanca', 'Bellanca Aircraft Company', 'Bellanca monoplane', 'AviaBellanca', 'AviaBellanca Aircraft Corporation']
Avianova (Russia)	['Avianova (Russia)', 'Avia Nova']
Aviation Repair Technologies	['Aviation Repair Technologies', 'Aviation Repair Technologies (ART)']
Avista Capital Partners	['Avista Capital Partners', 'Avista Capital']
Avro	['Avro', 'A.V. Roe and Company', 'A.V.Roe & Co', 'Avro team', 'Avro Aerospace', 'Avro Areospace', 'A. V. Roe & Co.']
AVST	['AVST', 'Applied voice and speech technologies', 'Avst', 'Applied voice & speech technologies']
Awem	['Awem', 'Alien Stars', 'Cradle Of Persia', 'Cradle Of Rome', 'Star Defender 4', 'Romance Of Rome', 'Awem Studio']
AWS Truepower	['AWS Truepower', 'WindNavigator', 'AWS True power', 'AWS Truewind', 'AWS Turepower']
Axa Ireland	['Axa Ireland', 'AXA Insurance Ireland', 'PMPA', 'Private Motorists Protection Association', 'Axa ireland']
AXIOM (camera)	['AXIOM (camera)', 'AXIOM Alpha', 'AXIOM Beta']
Azərpoçt	['Az\xc9\x99rpo\xc3\xa7t', 'Azerpost', 'Azerpoct']
Azienda Trasporti Milanesi	['Azienda Trasporti Milanesi', 'Azienda Trasporti Milanesi S.p.A.']
Azomureș	['Azomure\xc8\x99', 'Azomures', 'Azomure\xc5\x9f']
Azur Air	['Azur Air', 'Katekavia']
B-Side Players	['B-Side Players', 'B-side players']
B2B Bank	['B2B Bank', 'B2B Trust']
B2W Software	['B2W Software', 'BID2WIN Software Inc.', 'BID2WIN Software', 'Niche Software']
Babcock Mission Critical Services Onshore	['Babcock Mission Critical Services Onshore', 'Bond Air Services', 'Babcock Mission Critical Services Onshore Ltd.']
Babybel	['Babybel', 'Babybel cheddar', 'Mini Babybel', 'Babybell', 'Babybel cheese', 'Bonbel', 'Baby Bel']
Babyshop	['Babyshop', 'Baby shop', 'Baby Shop']
Baen Books	['Baen Books', 'Baens Books', "Baen's Books", "Baen's Barfly", 'Baen', 'Baen books', 'Webscriptions.net', "Baen's Bar", "Baen's Webscriptions", "Baen's bar", 'Baen Publishing', 'E-ARC', 'Baen (publishers)']
Bagpiper (whisky)	['Bagpiper (whisky)', 'Bagpiper whisky', 'Bagpiper Whisky']
BAIC Group	['BAIC Group', 'Beijing Automotive Industry Holding', 'BAIC', 'Beijing Automotive Group', 'Beijing Automotive Industry', 'Beijing Automotive Industry Corporation', 'Beijing Automotive Industry Holding Corporation', 'Beijing Automotive Industry Holding Corp', 'Beijing Automotive', 'BAIC Motor', 'Beijing Auto', 'BAIC ES210', 'BAIC EV', 'Beijing Automotive Industry Holding Co Ltd', 'Beiqi']
Baker & Daniels	['Baker & Daniels', 'Baker & Daniels LLP']
Balaban and Katz	['Balaban and Katz', 'Balaban and katz', 'Balaban & Katz']
Balaton Sound	['Balaton Sound', 'Balaton Sound Festival']
Balfour Beatty Infrastructure, Inc.	['Balfour Beatty Infrastructure, Inc.', 'Balfour Beatty Infrastructure']
Ballantynes	['Ballantynes', 'Ballantynes department store']
Ballast Nedam	['Ballast Nedam', 'Ballast Nedam Group']
Ballet Arizona	['Ballet Arizona', 'Sasha Edelman']
Ballet Cymru	['Ballet Cymru', 'Cwmni Ballet Gwent', 'Independent Ballet Wales']
Ballet Hispanico	['Ballet Hispanico', 'Ballet Hisp\xc3\xa1nico', 'Ballet hisp\xc3\xa1nico']
Bamboo Club	['Bamboo Club', 'Bamboo Group Entertainment', 'Bamboo Club Miami', 'Bamboo Club Miami Beach', 'Bamboo Group', 'Bamboo House', 'Bamboo Miami', 'Bamboo Miami Beach', 'Bamboo Nightclub', 'Club Bamboo']
Banca Popolare di Milano	['Banca Popolare di Milano', 'Banca popolare di milano']
BancFirst	['BancFirst', 'BancFirst Corporation', 'BANCFIRST CORPORATION']
Banco Ambrosiano	['Banco Ambrosiano', 'Banco Ambrosiano scandal']
Banco Credicoop	['Banco Credicoop', 'Credico-op Bank']
Banco de Venezuela	['Banco de Venezuela', 'Bank of Venezuela', 'Banco de venezuela']
Banco Itaú	['Banco Ita\xc3\xba', 'BANCO ITA\xc3\x9a S.A.']
Banco Macro	['Banco Macro', 'Banco Macro S.A.']
BancorpSouth	['BancorpSouth', 'BancorpSouth, Inc', 'BancorpSouth Capital Trust I', 'Bancorp of Mississippi', 'Bank of Mississippi', 'Volunteer Bank', 'BancorpSouth Inc', 'BANCORPSOUTH, INC.']
Bandai Channel	['Bandai Channel', '\xe3\x83\x90\xe3\x83\xb3\xe3\x83\x80\xe3\x82\xa4\xe3\x83\x81\xe3\x83\xa3\xe3\x83\xb3\xe3\x83\x8d\xe3\x83\xab']
Bandai Namco Entertainment	['Bandai Namco Entertainment', 'Bandai Namco Studios', 'Bandai Namco Games', 'Bandai Namco', 'Bandai Games', 'Namco Bandai Games America', 'NBGI', 'Namco Bandai', 'Namco Bandai Games', 'Namco-Bandai', 'Namco Bandai Games, Inc.', 'Namco Bandai Games Inc.', 'Namco Bandai Studios', 'Namco Bandai Studio', 'Bamco', 'Namco Bandai Games Europe', 'Bandai Namco Games Inc.', 'Namco Bandai Entertainment']
Bandai Namco Pictures	['Bandai Namco Pictures', 'BN Pictures']
Banfield Pet Hospital	['Banfield Pet Hospital', 'Banfield (pet hospitals)', 'Banfield, the Pet Hospital']
Bangladesh Sangbad Sangstha	['Bangladesh Sangbad Sangstha', 'Bangladesh Sangbad Shangstha', 'Bangladesh Sangbad Sangasthya', 'Bangladesh Sangbad Sanstha']
Banglalion	['Banglalion', 'BanglaLion', 'Banglalion Wimax']
Bank Medici	['Bank Medici', 'Bank medici']
Bank Mendes Gans	['Bank Mendes Gans', 'Bank Mendes Gans N.V.', 'Mendes Gans']
Bank of Africa Uganda Limited	['Bank of Africa Uganda Limited', 'Bank of Africa (Uganda)']
Bank of Antigua	['Bank of Antigua', 'Bank of antigua', 'The Bank of Antigua']
Bank of Baghdad	['Bank of Baghdad', 'Bank of baghdad', 'Baghdad Bank']
Bank of Baroda Uganda Limited	['Bank of Baroda Uganda Limited', 'Bank of Baroda (Uganda)']
Bank of the City of Buenos Aires	['Bank of the City of Buenos Aires', 'Bank of the city of buenos aires']
Bank of the Province of Buenos Aires	['Bank of the Province of Buenos Aires', 'Bank of the province of buenos aires']
Banka Kombetare Tregtare	['Banka Kombetare Tregtare', 'Banka Kombetare Tregtare - BKT', 'Banka Kombetare Tregtare \xe2\x80\x93 BKT']
Bankrate	['Bankrate', 'Bankrate.com', 'Bankrate, Inc.']
Banque Bemo Saudi Fransi	['Banque Bemo Saudi Fransi', 'Banque BEMO Saudi Fransi']
Banque Bonhôte	['Banque Bonh\xc3\xb4te', 'Banque Bonhote', 'Banque Bonh\xc3\xb4te & Cie SA']
Banque privée Edmond de Rothschild	['Banque priv\xc3\xa9e Edmond de Rothschild', 'Banque privee Edmond de Rothschild']
BanRegio	['BanRegio', 'Banregio']
Barbed wire	['Barbed wire', 'Barbwire', 'Barb Wire Fence', 'Barb wire', 'Barbed wire entanglement', 'Barbed Wire', 'Bob wire', 'Bobbed wire', 'Barbed wire fence', 'Barbed-wire', 'Barbed-Wire']
Barceló (rum)	['Barcel\xc3\xb3 (rum)', 'Barcelo (rum)']
Barclays Bank of Uganda	['Barclays Bank of Uganda', 'Barclays Bank (Uganda)']
BarNone	['BarNone', '1-800-BarNone']
Barrick Gaming Corporation	['Barrick Gaming Corporation', 'Barrick Gaming']
Barry Stevens (technology developer)	['Barry Stevens (technology developer)', 'Barry Stevens (Renewable energy development)', 'Barry Stevens (scientist)']
Barstow Area Transit	['Barstow Area Transit', 'Barstow Area Transport']
Baseline StudioSystems	['Baseline StudioSystems', 'Baseline (database)', 'In Baseline']
Bashneft	['Bashneft', 'Ufaneftekhim', "Bashneft' ANK OAO"]
Basic Element (company)	['Basic Element (company)', 'Basic Element (corp)', 'Basic Element Group']
Basrah International Bank for Investment	['Basrah International Bank for Investment', 'Basrah international bank for investment', 'Basrah Bank']
Bass drum	['Bass drum', 'Kickdrum', 'Drop-clutch', 'Base drum', 'Kick drum', 'Bass Drum', 'Bass drums', 'Bassdrum', 'Double-bass drum', 'Bombo (music)', 'Bombo (musical instrument)', 'Gran cassa', 'Double bass pedal', 'Double bass drumming', 'Bass drum pedal', 'Bass drum pedals', 'Grosse caisse', 'Double bass drum', 'Kickdrums', 'Orchestral bass drum', 'Gran Tamburo', 'Gran tamburo', 'Tamburo Grande', 'Tamburo Grosso', 'Tamburo grande', 'Tamburo grosso', 'Double kick', 'Concert bass drum']
Bataafse Petroleum Maatschappij	['Bataafse Petroleum Maatschappij', 'Bataafsche Petroleum Maatschappij', 'Batavian Petroleum Company']
Bates CHI & Partners	['Bates CHI & Partners', 'Bates 141']
BATS Global Markets	['BATS Global Markets', 'BATS Exchange', 'BATS Exchange, Inc.', 'Bats Exchange, Inc', 'BATS Trading']
Battelle Memorial Institute	['Battelle Memorial Institute', 'Battelle (company)', 'Battelle Science & Technology International', 'Battelle Institute']
Battery Records (hip hop)	['Battery Records (hip hop)', 'The Party Boyz', 'Party Boyz']
Bauer Group	['Bauer Group', 'Bauer AG']
Bauhinia Foundation Research Centre	['Bauhinia Foundation Research Centre', 'Bauhinia Foundation', '\xe6\x99\xba\xe7\xb6\x93\xe7\xa0\x94\xe7\xa9\xb6\xe4\xb8\xad\xe5\xbf\x83']
Bavaria Brewery (Netherlands)	['Bavaria Brewery (Netherlands)', 'Bavaria (beer)', 'Bavaria beer']
Bawang Shampoo	['Bawang Shampoo', 'B&W International', 'B&W International (Group) Holdings', 'B&W International (Group) Holdings Limited']
BB Biotech	['BB Biotech', 'BB Biotech AG']
BBVA Continental	['BBVA Continental', 'BBVA Banco Continental']
Be.interactive	['Be.interactive', 'Legion Interactive']
Beacon Power	['Beacon Power', 'BCON', 'Beacon power']
Beak (band)	['Beak (band)', 'BEAK']
Bear Creek Saloon and Steakhouse	['Bear Creek Saloon and Steakhouse', 'Bear creek saloon and steakhouse']
Beaujon Aircraft	['Beaujon Aircraft', 'Beaujon Ultralights']
Beiijing HsingHai Musical Instruments Corporation	['Beiijing HsingHai Musical Instruments Corporation', 'Beijing Hsinghai Piano Group Limited', 'Hsinghai', 'Beijing Xinghai Piano Group Limited']
Beijing 100e Science & Technology Limited	['Beijing 100e Science & Technology Limited', '100e', '100e.com', 'Beijing 100e', 'Beijing 100e.com', 'Beijing 100e Science & Tech Limited']
Beijing Review	['Beijing Review', 'Peking Review']
Belau Air	['Belau Air', 'Belau Air Inc.']
Belize Bank	['Belize Bank', 'British Caribbean Bank']
Bellator MMA	['Bellator MMA', 'Bellator Fighting Championships', 'Bellator Fighting Championship']
Belleek Pottery	['Belleek Pottery', 'Belleek porcelain', 'Belleek Pottery Ltd']
Bellona – St. Petersburg	['Bellona \xe2\x80\x93 St. Petersburg', 'Bellona - St. Petersburg']
Bellum Entertainment Group	['Bellum Entertainment Group', 'LongNeedle Entertainment', 'Corrupt Crimes']
BELNET	['BELNET', 'Belnet']
Belposhta	['Belposhta', 'Belpochta']
Beluga Heights Records	['Beluga Heights Records', 'Beluga Heights']
Benco Dental	['Benco Dental', 'Benco dental']
Benenden Health	['Benenden Health', 'Benenden Healthcare Society', 'Benenden Healthcare', 'Benenden health', 'Benenden.co.uk']
Benetton Group	['Benetton Group', 'Benetton (clothing company)', 'United Colors of Benetton', 'United Colours of Benetton', 'Benetton Group, S.p.A.']
Bengur Bryan	['Bengur Bryan', 'Bengur Bryan & Co., Inc.', 'Bengur bryan', 'Bengur bryan & co', 'Bengur bryan & co.']
Bent Image Lab	['Bent Image Lab', 'Bent image lab']
Bergenshalvøens Kommunale Kraftselskap	['Bergenshalv\xc3\xb8ens Kommunale Kraftselskap', 'Bergenshalvoens Kommunale Kraftselskap AS', 'Bergenshalv\xc3\xb8ens Kommunale Kraftselskap AS', 'Bergenshalvoens Kommunale Kraftselskap']
Berkery, Noyes & Co	['Berkery, Noyes & Co', 'Berkery, Noyes & Co., LLC', 'Berkery Noyes']
Berkshire Hathaway GUARD Insurance Companies	['Berkshire Hathaway GUARD Insurance Companies', 'GUARD Insurance Group']
Bermúdez (rum)	['Berm\xc3\xbadez (rum)', 'Bermudez (rum)']
Bermudez Biscuit Company	['Bermudez Biscuit Company', 'Bermudez Biscuit Company Limited']
BernzOmatic	['BernzOmatic', 'Otto Bernz Co.']
Berry Bros. & Rudd	['Berry Bros. & Rudd', 'Berry brothers and rudd', 'BB&R', 'Berry Bros', 'Berry Brothers and Rudd', 'Berry Brothers & Rudd']
Bevolo Gas and Electric Lights	['Bevolo Gas and Electric Lights', 'Bevolo gas and electric lights', 'Andrew John Bevolo', 'Bevolo']
Beyond the Pale Publications	['Beyond the Pale Publications', 'Beyond the pale publications']
BeyondTrust	['BeyondTrust', 'Symark Software']
BFS Group Ltd	['BFS Group Ltd', 'BFS Group Limited', '3663 First for Foodservice', 'Bidvest 3663', 'Bidvest Logistics', '3663', 'Booker Foodservice', 'Direct Seafoods', 'Forteith Foodservice', 'Inverness Farmers', 'Seafood Holdings', 'South Lincs Foodservice', 'Swithenbank Fresh & Fine Foods']
BGC Partners	['BGC Partners', 'BGC Partners, Inc.']
Bharati Shipyard	['Bharati Shipyard', 'Bharati Shipyard Limited']
Bhutan Airlines	['Bhutan Airlines', 'Tashi Air']
BHW	['BHW', 'Beamten Heimst\xc3\xa4tten Werk']
Biblica	['Biblica', 'New York International Bible Society']
Big Bear (food company)	['Big Bear (food company)', 'Big Bear Limited', 'Big Bear Ltd']
Big Blue Meenie Recording Studio	['Big Blue Meenie Recording Studio', 'Quantum Sound', 'Big Blue Meenie']
Big Cinemas	['Big Cinemas', 'BIG Cinemas']
Big Ideas Learning	['Big Ideas Learning', 'Big ideas learning']
Big Johnson	['Big Johnson', '%22big johnson%22']
Big League Chew	['Big League Chew', 'Big league chew']
Big port Saint Petersburg	['Big port Saint Petersburg', 'Port of Saint Petersburg']
BIGADDA	['BIGADDA', 'Bigadda.com', 'Bigadda']
BigFix Inc	['BigFix Inc', 'BigFix']
Bigpoint Games	['Bigpoint Games', 'Bigpoint', 'BigPoint', 'BigPoint Games']
BinckBank	['BinckBank', 'Binck', 'Binckbank']
Binda Group	['Binda Group', 'Advance Watch Group', 'The Binda Group']
Bing & Grøndahl	['Bing & Gr\xc3\xb8ndahl', 'Bing & Grondahl', 'Bing and Grondahl', 'Bing and Gr\xc3\xb8ndahl', 'Bing og Gr\xc3\xb8ndahl']
Bing Maps Platform	['Bing Maps Platform', 'Virtual Earth', 'Microsoft Virtual Earth', 'Bing maps for enterprise', 'MicroSoft Virtual Earth', 'Caligari (company)', 'Bing Maps for Enterprise']
Bio-layer interferometry	['Bio-layer interferometry', 'Bio-Layer Interferometry']
Bio-Synthesis, Inc.	['Bio-Synthesis, Inc.', 'Biosyn']
Biocompatibles	['Biocompatibles', 'Biocompatibles plc']
